timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
132.00;42.50;29437.46;7.96;221.85;4.57;303.05;HBEFA3/Bus;0.00;12.55;bus0;-152907313#1_1;77.86;41.19;!bus0!var#1;11.40;bus_bus;0.00;909.78;1182.19
132.00;0.00;0.00;0.00;0.00;0.00;260.90;HBEFA3/Bus;0.00;0.00;bus2;-152907345#0_1;66.94;64.15;!bus2!var#1;9.87;bus_bus;0.00;790.06;874.78
132.00;40.85;28966.09;7.88;216.28;4.42;80.69;HBEFA3/Bus;0.00;12.35;bus3;380698883#1_1;78.20;25.10;!bus3!var#1;13.66;bus_bus;0.00;1236.38;692.24
132.00;0.00;0.00;0.00;0.00;0.00;249.53;HBEFA3/Bus;0.00;0.00;bus4;169923246#3_1;75.24;32.50;!bus4!var#1;13.31;bus_bus;0.00;1378.25;655.90
132.00;42.88;29284.05;7.94;221.85;4.59;321.89;HBEFA3/Bus;0.00;12.49;bus5;130888849_1;77.80;15.59;!bus5!var#1;10.27;bus_bus;0.00;2185.72;863.41
132.00;36.23;23335.61;7.16;179.89;3.87;259.19;HBEFA3/Bus;0.00;9.95;bus6;-152907380#1_1;76.14;10.32;!bus6!var#1;9.80;bus_bus;0.00;1019.98;1037.89
132.00;26.00;16130.01;6.20;124.70;2.83;350.55;HBEFA3/Bus;0.00;6.88;bus7;-154297413_1;75.98;272.65;!bus7!var#1;13.71;bus_bus;0.00;1072.26;1452.10
132.00;0.00;0.00;0.00;0.00;0.00;170.27;HBEFA3/Bus;0.00;0.00;bus8;169923332#3_1;75.48;55.12;!bus8!var#1;13.66;bus_bus;0.00;1489.16;798.37
132.00;0.00;0.00;0.00;0.00;0.00;350.12;HBEFA3/LDV_G_EU6;0.00;0.00;moto2;-154297409_1;58.24;475.24;!moto2!var#1;9.98;moto_motorcycle;0.00;1237.98;1685.38
132.00;0.00;0.00;0.00;0.00;0.00;260.57;HBEFA3/LDV_G_EU6;0.00;0.00;moto4;-152907345#2_1;59.87;48.61;!moto4!var#1;9.32;moto_motorcycle;0.00;1003.54;908.69
132.00;0.00;0.00;0.00;0.00;0.00;324.52;HBEFA3/LDV_G_EU6;0.00;0.00;moto6;-154979233#1_1;62.24;47.28;!moto6!var#1;11.59;moto_motorcycle;0.00;1380.28;479.47
132.00;19.00;2420.84;0.13;0.61;0.04;276.14;HBEFA3/LDV_G_EU6;0.00;1.04;moto8;-154979262#2_1;62.95;27.82;!moto8!var#1;11.37;moto_motorcycle;0.00;1742.10;415.11
132.00;0.00;0.00;0.00;0.00;0.00;221.42;HBEFA3/HDV;0.00;0.00;truck11;169359373#0_1;74.35;31.72;!truck11!var#1;13.08;truck_truck;0.00;2020.17;759.31
132.00;24.27;15921.62;0.00;145.31;3.10;220.54;HBEFA3/HDV;0.00;6.75;truck12;169923246#0_1;72.81;2.77;!truck12!var#1;5.42;truck_truck;0.00;1682.60;823.88
132.00;40.38;30856.56;0.00;254.68;4.74;131.25;HBEFA3/HDV;0.00;13.08;truck13;225052927#1_1;77.62;19.73;!truck13!var#1;11.70;truck_truck;0.00;1706.91;649.64
132.00;50.16;39694.90;0.00;323.01;5.79;165.27;HBEFA3/HDV;0.00;16.83;truck14;-154289444#0_1;79.55;60.53;!truck14!var#1;12.31;truck_truck;0.00;2068.17;1183.76
132.00;0.00;0.00;0.00;0.00;0.00;311.24;HBEFA3/HDV;0.00;0.00;truck15;-205860479_1;71.16;28.16;!truck15!var#1;9.89;truck_truck;0.00;1653.41;700.80
132.00;26.64;18609.41;0.00;156.99;3.22;350.02;HBEFA3/HDV;0.00;7.89;truck16;169923278#2_1;76.03;78.34;!truck16!var#1;13.42;truck_truck;0.00;1598.06;1342.36
132.00;0.00;0.00;0.00;0.00;0.00;311.24;HBEFA3/HDV;0.00;0.00;truck17;-205860479_1;61.16;46.43;!truck17!var#1;5.71;truck_truck;0.00;1639.66;712.85
132.00;41.18;31595.60;0.00;260.13;4.83;80.90;HBEFA3/HDV;0.00;13.40;truck2;152907345#0_1;77.83;71.14;!truck2!var#1;11.98;truck_truck;0.00;852.49;881.53
132.00;25.52;17599.00;0.00;149.12;3.10;80.69;HBEFA3/HDV;0.00;7.46;truck3;380698883#3_1;75.86;47.90;!truck3!var#1;13.40;truck_truck;0.00;1460.48;728.97
132.00;0.00;0.00;0.00;0.00;0.00;248.51;HBEFA3/HDV;0.00;0.00;truck4;169923246#3_1;74.54;107.57;!truck4!var#1;13.62;truck_truck;0.00;1308.23;628.94
132.00;0.00;0.00;0.00;0.00;0.00;75.45;HBEFA3/HDV;0.00;0.00;truck5;-225052904#1_1;45.69;87.95;!truck5!var#1;0.25;truck_truck;0.00;2067.22;1164.46
132.00;0.00;0.00;0.00;0.00;0.00;261.98;HBEFA3/HDV;0.00;0.00;truck6;-152907380#0_1;69.76;49.62;!truck6!var#1;5.51;truck_truck;0.00;884.71;1014.81
132.00;0.00;0.00;0.00;0.00;0.00;349.44;HBEFA3/HDV;0.00;0.00;truck7;-154297413_1;73.95;670.67;!truck7!var#1;14.04;truck_truck;0.00;1012.46;1845.53
132.00;30.21;21383.03;0.00;186.00;3.72;131.23;HBEFA3/HDV;0.00;9.07;truck8;205860479_1;74.81;7.58;!truck8!var#1;7.12;truck_truck;0.00;1641.88;706.65
132.00;34.31;25550.98;0.00;210.55;4.04;350.67;HBEFA3/HDV;0.00;10.83;truck9;169923278#1_1;77.38;98.39;!truck9!var#1;14.00;truck_truck;0.00;1615.89;1239.89
132.00;29.02;4083.45;0.23;1.52;0.06;249.04;HBEFA3/PC_G_EU4;0.00;1.76;veh0;169923246#3_1;65.88;215.40;!veh0!var#1;14.04;veh_passenger;0.00;1207.94;589.49
132.00;0.00;0.00;0.00;0.00;0.00;281.38;HBEFA3/PC_G_EU4;0.00;0.00;veh14;:2158433421_2_0;63.45;6.47;!veh14!var#1;13.21;veh_passenger;0.00;975.92;569.17
132.00;0.00;0.00;0.00;0.00;0.00;80.69;HBEFA3/PC_G_EU4;0.00;0.00;veh16;380698883#1_1;60.14;63.44;!veh16!var#1;10.54;veh_passenger;0.00;1274.21;698.44
132.00;0.00;0.00;0.00;0.00;0.00;53.83;HBEFA3/PC_G_EU4;0.00;0.00;veh17;:3529486363_5_0;55.35;3.01;!veh17!var#1;4.73;veh_passenger;0.00;1057.78;1165.65
132.00;81.56;2600.65;0.43;1.05;0.04;169.77;HBEFA3/PC_G_EU4;0.00;1.12;veh20;-154300830#1_1;59.83;109.02;!veh20!var#1;5.36;veh_passenger;0.00;1576.82;883.88
132.00;80.52;2237.30;0.42;0.89;0.03;311.23;HBEFA3/PC_G_EU4;0.00;0.96;veh21;:cluster_1440540116_1810807135_6_0;58.45;2.83;!veh21!var#1;4.88;veh_passenger;0.00;1692.06;666.93
132.00;132.37;7707.88;0.79;3.33;0.16;260.00;HBEFA3/PC_G_EU4;0.00;3.31;veh23;-380698885#0_1;69.62;16.19;!veh23!var#1;10.23;veh_passenger;0.00;1052.23;1043.85
132.00;0.00;0.00;0.00;0.00;0.00;221.42;HBEFA3/PC_G_EU4;0.00;0.00;veh24;169359373#0_1;63.62;7.14;!veh24!var#1;13.58;veh_passenger;0.00;2036.42;777.73
132.00;0.00;0.00;0.00;0.00;0.00;260.61;HBEFA3/PC_G_EU4;0.00;0.00;veh26;-380698887#2_1;64.76;6.38;!veh26!var#1;15.04;veh_passenger;0.00;1346.87;965.38
132.00;37.97;4430.84;0.28;1.69;0.07;351.08;HBEFA3/PC_G_EU4;0.00;1.90;veh3;-154297409_1;66.02;275.18;!veh3!var#1;13.74;veh_passenger;0.00;1270.62;1487.95
132.00;97.12;5159.75;0.56;2.17;0.10;133.35;HBEFA3/PC_G_EU4;0.00;2.22;veh5;:cluster_1674514525_5804234623_32_0;65.84;12.75;!veh5!var#1;8.48;veh_passenger;0.00;1617.08;728.41
132.00;7.67;2564.43;0.09;0.84;0.02;286.36;HBEFA3/PC_G_EU4;0.00;1.10;veh6;380698877#1_2;63.87;89.43;!veh6!var#1;12.53;veh_passenger;0.00;999.57;562.31
132.00;116.29;4848.10;0.64;2.08;0.10;276.22;HBEFA3/PC_G_EU4;0.00;2.08;veh7;:1440540075_1_0;65.92;5.36;!veh7!var#1;6.26;veh_passenger;0.00;1643.82;425.69
132.00;45.23;4062.20;0.30;1.57;0.06;276.27;HBEFA3/PC_G_EU4;0.00;1.75;veh8;169923245#0_1;64.81;51.31;!veh8!var#1;11.64;veh_passenger;0.00;2027.62;988.57
133.00;0.00;0.00;0.00;0.00;0.00;311.22;Zero/default;0.00;0.00;bike0;:cluster_1440540116_1810807135_6_0;0.00;19.46;!bike0!var#1;5.48;bike_bicycle;0.00;1679.55;677.88
133.00;0.00;0.00;0.00;0.00;0.00;216.99;Zero/default;0.00;0.00;bike1;169923246#0_1;0.00;18.04;!bike1!var#1;5.04;bike_bicycle;0.00;1672.81;812.17
133.00;0.00;0.00;0.00;0.00;0.00;80.90;Zero/default;0.00;0.00;bike10;:1656776124_9_0;0.00;6.87;!bike10!var#1;5.29;bike_bicycle;0.00;958.82;898.06
133.00;0.00;0.00;0.00;0.00;0.00;60.91;Zero/default;0.00;0.00;bike11;169923248#1_1;0.00;24.89;!bike11!var#1;5.50;bike_bicycle;0.00;1753.62;856.84
133.00;0.00;0.00;0.00;0.00;0.00;169.99;Zero/default;0.00;0.00;bike12;-154300830#0_1;0.00;1.57;!bike12!var#1;5.18;bike_bicycle;0.00;1579.65;868.00
133.00;0.00;0.00;0.00;0.00;0.00;81.33;Zero/default;0.00;0.00;bike13;380698885#3_1;0.00;52.04;!bike13!var#1;4.99;bike_bicycle;0.00;1302.34;1080.23
133.00;0.00;0.00;0.00;0.00;0.00;86.21;Zero/default;0.00;0.00;bike14;574628081#3_0;0.00;82.83;!bike14!var#1;5.11;bike_bicycle;0.00;1504.99;663.23
133.00;0.00;0.00;0.00;0.00;0.00;12.13;Zero/default;0.00;0.00;bike2;225052913#0_1;0.00;39.73;!bike2!var#1;5.23;bike_bicycle;0.00;1688.29;723.84
133.00;0.00;0.00;0.00;0.00;0.00;261.98;Zero/default;0.00;0.00;bike5;-152907380#0_1;0.00;64.63;!bike5!var#1;5.40;bike_bicycle;0.00;869.85;1012.72
133.00;0.00;0.00;0.00;0.00;0.00;252.39;Zero/default;0.00;0.00;bike7;169923245#1_1;0.00;52.82;!bike7!var#1;5.17;bike_bicycle;0.00;1905.93;985.41
133.00;0.00;0.00;0.00;0.00;0.00;81.33;Zero/default;0.00;0.00;bike8;380698885#5_1;0.00;86.02;!bike8!var#1;5.46;bike_bicycle;0.00;1532.49;1115.33
133.00;0.00;0.00;0.00;0.00;0.00;191.65;Zero/default;0.00;0.00;bike9;152907246_1;0.00;79.20;!bike9!var#1;5.37;bike_bicycle;0.00;777.91;768.53
133.00;37.70;25539.10;7.44;193.45;4.06;303.05;HBEFA3/Bus;0.00;10.89;bus0;-152907313#1_1;77.07;53.20;!bus0!var#1;12.01;bus_bus;0.00;899.71;1188.74
133.00;0.00;0.00;0.00;0.00;0.00;260.90;HBEFA3/Bus;0.00;0.00;bus2;-152907345#0_1;61.35;70.08;!bus2!var#1;5.93;bus_bus;0.00;784.20;873.84
133.00;0.00;0.00;0.00;0.00;0.00;80.69;HBEFA3/Bus;0.00;0.00;bus3;380698883#1_1;75.05;38.66;!bus3!var#1;13.56;bus_bus;0.00;1249.76;694.43
133.00;29.32;18936.92;6.57;144.87;3.18;249.53;HBEFA3/Bus;0.00;8.08;bus4;169923246#3_1;76.37;46.04;!bus4!var#1;13.55;bus_bus;0.00;1365.56;651.17
133.00;45.00;31533.86;8.23;236.94;4.83;321.89;HBEFA3/Bus;0.00;13.45;bus5;130888849_1;78.37;26.84;!bus5!var#1;11.25;bus_bus;0.00;2178.78;872.26
133.00;37.09;24366.70;7.30;186.57;3.97;259.14;HBEFA3/Bus;0.00;10.39;bus6;-152907380#1_1;76.49;20.81;!bus6!var#1;10.49;bus_bus;0.00;1009.68;1035.91
133.00;27.30;17324.71;6.36;133.06;2.97;350.55;HBEFA3/Bus;0.00;7.39;bus7;-154297413_1;76.26;286.52;!bus7!var#1;13.87;bus_bus;0.00;1069.98;1465.78
133.00;22.77;13320.75;5.84;104.71;2.48;170.27;HBEFA3/Bus;0.00;5.68;bus8;169923332#3_1;75.52;68.78;!bus8!var#1;13.67;bus_bus;0.00;1491.47;784.90
133.00;0.00;0.00;0.00;0.00;0.00;350.12;HBEFA3/LDV_G_EU6;0.00;0.00;moto2;-154297409_1;61.26;485.09;!moto2!var#1;9.85;moto_motorcycle;0.00;1236.29;1695.08
133.00;250.38;7496.05;1.16;1.60;0.41;260.57;HBEFA3/LDV_G_EU6;0.00;3.22;moto4;-152907345#2_1;69.04;59.77;!moto4!var#1;11.16;moto_motorcycle;0.00;992.53;906.86
133.00;371.33;10745.01;1.73;2.23;0.62;324.52;HBEFA3/LDV_G_EU6;0.00;4.62;moto6;-154979233#1_1;72.26;61.17;!moto6!var#1;13.89;moto_motorcycle;0.00;1372.12;490.92
133.00;116.53;4761.91;0.57;1.07;0.20;276.14;HBEFA3/LDV_G_EU6;0.00;2.05;moto8;-154979262#2_1;65.65;39.97;!moto8!var#1;12.15;moto_motorcycle;0.00;1730.02;416.41
133.00;31.83;23280.59;0.00;193.47;3.78;221.42;HBEFA3/HDV;0.00;9.87;truck11;169359373#0_1;76.77;45.15;!truck11!var#1;13.43;truck_truck;0.00;2011.30;749.25
133.00;0.00;0.00;0.00;0.00;0.00;220.25;HBEFA3/HDV;0.00;0.00;truck12;169923246#0_1;68.12;7.86;!truck12!var#1;5.09;truck_truck;0.00;1679.31;819.99
133.00;52.10;41472.36;0.00;336.32;6.00;131.25;HBEFA3/HDV;0.00;17.58;truck13;225052927#1_1;79.93;32.53;!truck13!var#1;12.80;truck_truck;0.00;1716.54;641.20
133.00;56.15;45172.97;0.00;364.43;6.43;164.57;HBEFA3/HDV;0.00;19.15;truck14;:1668486768_13_0;80.69;4.07;!truck14!var#1;13.49;truck_truck;0.00;2071.69;1170.74
133.00;0.00;0.00;0.00;0.00;0.00;311.24;HBEFA3/HDV;0.00;0.00;truck15;-205860479_1;63.88;35.34;!truck15!var#1;7.18;truck_truck;0.00;1648.01;705.53
133.00;32.90;24269.06;0.00;200.77;3.89;350.02;HBEFA3/HDV;0.00;10.29;truck16;169923278#2_1;77.09;92.14;!truck16!var#1;13.80;truck_truck;0.00;1595.67;1355.94
133.00;27.85;19206.62;0.00;169.82;3.47;311.22;HBEFA3/HDV;0.00;8.14;truck17;:1810807114_1_0;74.09;4.58;!truck17!var#1;6.41;truck_truck;0.00;1634.85;717.07
133.00;34.78;25961.02;0.00;213.94;4.10;80.69;HBEFA3/HDV;0.00;11.01;truck3;380698883#3_1;77.38;61.73;!truck3!var#1;13.84;truck_truck;0.00;1474.13;731.20
133.00;0.00;0.00;0.00;0.00;0.00;248.51;HBEFA3/HDV;0.00;0.00;truck4;169923246#3_1;74.55;120.98;!truck4!var#1;13.40;truck_truck;0.00;1295.76;624.03
133.00;0.00;0.00;0.00;0.00;0.00;75.45;HBEFA3/HDV;0.00;0.00;truck5;-225052904#1_1;66.15;88.03;!truck5!var#1;0.07;truck_truck;1.00;2067.29;1164.48
133.00;0.00;0.00;0.00;0.00;0.00;261.98;HBEFA3/HDV;0.00;0.00;truck6;-152907380#0_1;68.45;54.85;!truck6!var#1;5.23;truck_truck;0.00;879.53;1014.08
133.00;27.95;19844.97;0.00;165.69;3.35;349.44;HBEFA3/HDV;0.00;8.41;truck7;-154297413_1;76.64;684.91;!truck7!var#1;14.24;truck_truck;0.00;1009.85;1859.52
133.00;38.44;28865.27;0.00;243.19;4.59;131.23;HBEFA3/HDV;0.00;12.24;truck8;205860479_1;77.17;15.78;!truck8!var#1;8.20;truck_truck;0.00;1648.05;701.25
133.00;0.00;0.00;0.00;0.00;0.00;350.60;HBEFA3/HDV;0.00;0.00;truck9;:1668540211_0_0;74.27;1.33;!truck9!var#1;13.65;truck_truck;0.00;1613.67;1253.35
133.00;0.00;0.00;0.00;0.00;0.00;249.23;HBEFA3/PC_G_EU4;0.00;0.00;veh0;169923246#3_1;63.70;229.09;!veh0!var#1;13.70;veh_passenger;0.00;1195.14;584.64
133.00;0.00;0.00;0.00;0.00;0.00;255.28;HBEFA3/PC_G_EU4;0.00;0.00;veh14;:2158433421_2_0;60.39;18.24;!veh14!var#1;11.77;veh_passenger;0.00;964.42;567.04
133.00;52.16;4245.65;0.34;1.67;0.07;80.69;HBEFA3/PC_G_EU4;0.00;1.83;veh16;380698883#1_1;64.87;74.69;!veh16!var#1;11.25;veh_passenger;0.00;1285.32;700.26
133.00;0.00;0.00;0.00;0.00;0.00;79.93;HBEFA3/PC_G_EU4;0.00;0.00;veh17;154301748#0_1;57.71;3.47;!veh17!var#1;4.63;veh_passenger;0.00;1062.34;1166.43
133.00;72.61;2175.91;0.38;0.85;0.03;169.86;HBEFA3/PC_G_EU4;0.00;0.94;veh20;:1668538605_13_0;58.63;5.36;!veh20!var#1;5.37;veh_passenger;0.00;1577.76;878.60
133.00;93.06;3384.17;0.50;1.41;0.06;311.22;HBEFA3/PC_G_EU4;0.00;1.45;veh21;:cluster_1440540116_1810807135_6_0;62.14;8.55;!veh21!var#1;5.71;veh_passenger;0.00;1687.76;670.69
133.00;0.00;0.00;0.00;0.00;0.00;260.00;HBEFA3/PC_G_EU4;0.00;0.00;veh23;-380698885#0_1;53.38;23.35;!veh23!var#1;7.16;veh_passenger;0.00;1045.18;1042.61
133.00;0.00;0.00;0.00;0.00;0.00;221.42;HBEFA3/PC_G_EU4;0.00;0.00;veh24;169359373#0_1;62.17;19.93;!veh24!var#1;12.79;veh_passenger;0.00;2027.97;768.14
133.00;54.43;5768.95;0.39;2.27;0.10;260.61;HBEFA3/PC_G_EU4;0.00;2.48;veh26;-380698887#2_1;67.87;22.20;!veh26!var#1;15.82;veh_passenger;0.00;1331.26;962.80
133.00;8.06;3034.96;0.11;1.03;0.03;351.08;HBEFA3/PC_G_EU4;0.00;1.30;veh3;-154297409_1;65.06;289.11;!veh3!var#1;13.93;veh_passenger;0.00;1268.46;1501.72
133.00;47.08;2909.16;0.28;1.10;0.04;131.23;HBEFA3/PC_G_EU4;0.00;1.25;veh5;155035514#1_1;62.12;6.40;!veh5!var#1;8.84;veh_passenger;0.00;1623.71;722.58
133.00;83.18;6623.31;0.54;2.73;0.12;287.64;HBEFA3/PC_G_EU4;0.00;2.85;veh6;380698877#1_2;68.00;103.16;!veh6!var#1;13.73;veh_passenger;0.00;986.37;566.51
133.00;108.66;5399.82;0.62;2.30;0.10;276.38;HBEFA3/PC_G_EU4;0.00;2.32;veh7;-154979262#1_1;66.46;4.01;!veh7!var#1;7.87;veh_passenger;0.00;1635.99;426.56
133.00;22.38;3058.16;0.17;1.09;0.03;276.27;HBEFA3/PC_G_EU4;0.00;1.31;veh8;169923245#0_1;63.93;63.23;!veh8!var#1;11.92;veh_passenger;0.00;2015.78;989.87
134.00;0.00;0.00;0.00;0.00;0.00;311.22;Zero/default;0.00;0.00;bike0;:cluster_1440540116_1810807135_6_0;0.00;24.66;!bike0!var#1;5.20;bike_bicycle;0.00;1675.64;681.31
134.00;0.00;0.00;0.00;0.00;0.00;216.51;Zero/default;0.00;0.00;bike1;169923246#0_1;0.00;23.51;!bike1!var#1;5.48;bike_bicycle;0.00;1669.55;807.77
134.00;0.00;0.00;0.00;0.00;0.00;80.90;Zero/default;0.00;0.00;bike10;:1656776124_9_0;0.00;12.28;!bike10!var#1;5.42;bike_bicycle;0.00;964.17;898.91
134.00;0.00;0.00;0.00;0.00;0.00;60.91;Zero/default;0.00;0.00;bike11;169923248#1_1;0.00;30.32;!bike11!var#1;5.43;bike_bicycle;0.00;1758.40;859.50
134.00;0.00;0.00;0.00;0.00;0.00;169.99;Zero/default;0.00;0.00;bike12;-154300830#0_1;0.00;7.06;!bike12!var#1;5.48;bike_bicycle;0.00;1580.61;862.60
134.00;0.00;0.00;0.00;0.00;0.00;81.33;Zero/default;0.00;0.00;bike13;380698885#3_1;0.00;57.03;!bike13!var#1;4.99;bike_bicycle;0.00;1307.28;1080.98
134.00;0.00;0.00;0.00;0.00;0.00;85.62;Zero/default;0.00;0.00;bike14;574628081#3_0;0.00;88.28;!bike14!var#1;5.45;bike_bicycle;0.00;1510.42;663.61
134.00;0.00;0.00;0.00;0.00;0.00;12.13;Zero/default;0.00;0.00;bike2;225052913#0_1;0.00;45.14;!bike2!var#1;5.41;bike_bicycle;0.00;1689.43;729.12
134.00;0.00;0.00;0.00;0.00;0.00;259.48;Zero/default;0.00;0.00;bike5;:1656776002_4_0;0.00;2.23;!bike5!var#1;5.36;bike_bicycle;0.00;864.56;1011.87
134.00;0.00;0.00;0.00;0.00;0.00;251.29;Zero/default;0.00;0.00;bike7;169923245#1_1;0.00;58.07;!bike7!var#1;5.25;bike_bicycle;0.00;1900.97;983.80
134.00;0.00;0.00;0.00;0.00;0.00;101.55;Zero/default;0.00;0.00;bike8;:1668538600_8_0;0.00;3.50;!bike8!var#1;4.36;bike_bicycle;0.00;1536.77;1115.18
134.00;0.00;0.00;0.00;0.00;0.00;191.65;Zero/default;0.00;0.00;bike9;152907246_1;0.00;84.19;!bike9!var#1;4.99;bike_bicycle;0.00;776.89;763.59
134.00;41.30;28960.23;7.89;217.14;4.46;303.05;HBEFA3/Bus;0.00;12.35;bus0;-152907313#1_1;77.96;65.93;!bus0!var#1;12.73;bus_bus;0.00;889.04;1195.69
134.00;0.00;0.00;0.00;0.00;0.00;259.14;HBEFA3/Bus;0.00;0.00;bus2;:cluster_1656776137_1656776147_7_0;56.65;0.66;!bus2!var#1;3.14;bus_bus;0.00;781.26;873.00
134.00;26.70;16739.70;6.28;129.06;2.90;80.69;HBEFA3/Bus;0.00;7.14;bus3;380698883#1_1;76.08;52.36;!bus3!var#1;13.70;bus_bus;0.00;1263.28;696.65
134.00;24.53;14819.06;6.03;115.44;2.67;249.53;HBEFA3/Bus;0.00;6.32;bus4;169923246#3_1;75.73;59.66;!bus4!var#1;13.62;bus_bus;0.00;1352.81;646.41
134.00;52.73;38718.94;9.17;287.02;5.68;321.89;HBEFA3/Bus;0.00;16.51;bus5;130888849_1;80.06;39.26;!bus5!var#1;12.42;bus_bus;0.00;2171.11;882.04
134.00;49.76;35818.11;8.79;267.12;5.35;259.14;HBEFA3/Bus;0.00;15.28;bus6;-152907380#1_1;79.41;32.44;!bus6!var#1;11.63;bus_bus;0.00;998.26;1033.72
134.00;0.00;0.00;0.00;0.00;0.00;350.55;HBEFA3/Bus;0.00;0.00;bus7;-154297413_1;73.85;299.95;!bus7!var#1;13.43;bus_bus;0.00;1067.78;1479.02
134.00;0.00;0.00;0.00;0.00;0.00;170.27;HBEFA3/Bus;0.00;0.00;bus8;169923332#3_1;74.42;82.20;!bus8!var#1;13.41;bus_bus;0.00;1493.73;771.68
134.00;0.00;0.00;0.00;0.00;0.00;350.12;HBEFA3/LDV_G_EU6;0.00;0.00;moto2;-154297409_1;59.77;494.40;!moto2!var#1;9.31;moto_motorcycle;0.00;1234.69;1704.26
134.00;0.00;0.00;0.00;0.00;0.00;260.57;HBEFA3/LDV_G_EU6;0.00;0.00;moto4;-152907345#2_1;58.22;69.44;!moto4!var#1;9.67;moto_motorcycle;0.00;982.99;905.27
134.00;0.00;0.00;0.00;0.00;0.00;324.52;HBEFA3/LDV_G_EU6;0.00;0.00;moto6;-154979233#1_1;59.41;72.70;!moto6!var#1;11.53;moto_motorcycle;0.00;1365.35;500.42
134.00;0.00;0.00;0.00;0.00;0.00;276.14;HBEFA3/LDV_G_EU6;0.00;0.00;moto8;-154979262#2_1;60.96;51.33;!moto8!var#1;11.36;moto_motorcycle;0.00;1718.73;417.63
134.00;0.00;0.00;0.00;0.00;0.00;221.42;HBEFA3/HDV;0.00;0.00;truck11;169359373#0_1;74.37;58.35;!truck11!var#1;13.20;truck_truck;0.00;2002.57;739.35
134.00;20.56;12575.12;0.00;119.26;2.70;220.25;HBEFA3/HDV;0.00;5.33;truck12;169923246#0_1;71.15;13.20;!truck12!var#1;5.34;truck_truck;0.00;1675.86;815.92
134.00;41.82;32274.70;0.00;263.66;4.87;131.25;HBEFA3/HDV;0.00;13.68;truck13;225052927#1_1;78.32;46.03;!truck13!var#1;13.50;truck_truck;0.00;1726.68;632.31
134.00;26.59;18585.29;0.00;156.53;3.21;163.50;HBEFA3/HDV;0.00;7.88;truck14;-169923329#2_1;76.15;3.02;!truck14!var#1;13.66;truck_truck;0.00;2075.50;1157.65
134.00;0.00;0.00;0.00;0.00;0.00;311.24;HBEFA3/HDV;0.00;0.00;truck15;-205860479_1;70.07;42.32;!truck15!var#1;6.99;truck_truck;0.00;1642.75;710.14
134.00;0.00;0.00;0.00;0.00;0.00;350.02;HBEFA3/HDV;0.00;0.00;truck16;169923278#2_1;75.10;105.83;!truck16!var#1;13.69;truck_truck;0.00;1593.30;1369.41
134.00;36.40;26982.37;0.00;229.31;4.38;311.22;HBEFA3/HDV;0.00;11.44;truck17;-155035514#1_1;76.77;2.66;!truck17!var#1;7.49;truck_truck;0.00;1629.21;722.00
134.00;0.00;0.00;0.00;0.00;0.00;80.69;HBEFA3/HDV;0.00;0.00;truck3;380698883#3_1;73.58;75.06;!truck3!var#1;13.33;truck_truck;0.00;1487.29;733.36
134.00;22.16;14580.15;0.00;125.51;2.73;248.51;HBEFA3/HDV;0.00;6.18;truck4;169923246#3_1;75.43;134.41;!truck4!var#1;13.43;truck_truck;0.00;1283.27;619.11
134.00;19.38;11231.45;0.00;113.44;2.64;75.23;HBEFA3/HDV;0.00;4.76;truck5;:1668486768_9_0;74.59;1.18;!truck5!var#1;1.32;truck_truck;0.00;2068.56;1164.83
134.00;20.47;12501.79;0.00;118.54;2.69;261.98;HBEFA3/HDV;0.00;5.30;truck6;-152907380#0_1;71.13;60.32;!truck6!var#1;5.46;truck_truck;0.00;874.12;1013.32
134.00;32.73;24166.84;0.00;199.06;3.86;349.44;HBEFA3/HDV;0.00;10.25;truck7;-154297413_1;77.43;699.49;!truck7!var#1;14.58;truck_truck;0.00;1007.18;1873.85
134.00;35.26;26060.35;0.00;220.33;4.23;131.23;HBEFA3/HDV;0.00;11.05;truck8;205860479_1;76.19;24.79;!truck8!var#1;9.01;truck_truck;0.00;1654.83;695.31
134.00;28.57;20382.80;0.00;170.32;3.42;350.23;HBEFA3/HDV;0.00;8.64;truck9;169923278#2_1;76.53;1.79;!truck9!var#1;13.87;truck_truck;0.00;1611.32;1267.03
134.00;6.56;2941.88;0.10;0.99;0.03;249.23;HBEFA3/PC_G_EU4;0.00;1.26;veh0;169923246#3_1;64.95;242.96;!veh0!var#1;13.86;veh_passenger;0.00;1182.19;579.73
134.00;0.00;0.00;0.00;0.00;0.00;256.92;HBEFA3/PC_G_EU4;0.00;0.00;veh14;153474816_1;53.24;6.74;!veh14!var#1;7.39;veh_passenger;0.00;957.35;565.37
134.00;0.00;0.00;0.00;0.00;0.00;80.69;HBEFA3/PC_G_EU4;0.00;0.00;veh16;380698883#1_1;61.69;85.64;!veh16!var#1;10.96;veh_passenger;0.00;1296.13;702.03
134.00;148.11;6951.82;0.84;3.05;0.15;82.01;HBEFA3/PC_G_EU4;0.00;2.99;veh17;154301748#0_1;70.27;10.68;!veh17!var#1;7.21;veh_passenger;0.00;1069.48;1167.43
